lot_id,item_code,item_type,sku,block_id,qty,uom,need_by,consume_at,duration_h,operation,department,machines,min_aging_h,max_aging_h,pooled,member_blocks,sub
L001418,IL007,Inner Liner,1325215813079TUNE3,B00739,483000.0,MM,2026-04-19 07:00:00+05:30,2026-04-18 21:54:59.039999+05:30,0.322,RHC,CALENDERING,"""1101""",6.0,72.0,True,"[""B00739"", ""B00830"", ""B00919"", ""B01367"", ""B01545"", ""B01723"", ""B01903""]",0
L001419,MB231,MASTER COMPOUND,1325215813079TUNE3,B00739,730.0,KG,2026-04-19 07:00:00+05:30,2026-04-18 11:16:47.639999+05:30,0.09166666666666666,MASTER MIXING,MASTER MIXING,"430-2,430-1",4.0,96.0,True,"[""B00739"", ""B00830"", ""B00919"", ""B01367"", ""B01545"", ""B01723"", ""B01903"", ""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904""]",0
L001420,PBP143,Ply,1325215813079TUNE3,B00739,483.0,NOS,2026-04-19 07:00:00+05:30,2026-04-19 03:54:59.039999+05:30,0.5366666666666667,PLY CUTTER,PLY CUTTER,"""1103""",0.0,24.0,True,"[""B00739"", ""B00830"", ""B00919"", ""B01367"", ""B01545"", ""B01723"", ""B01903""]",0
L001421,B1-PBLT001,Steel Belt,1325215813079TUNE3,B00740,483.0,NOS,2026-04-19 15:00:00+05:30,2026-04-19 11:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904""]",0
L001422,B2-PBLT001,Steel Belt,1325215813079TUNE3,B00740,483.0,NOS,2026-04-19 15:00:00+05:30,2026-04-19 11:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904""]",0
L001423,BA13001,Bead Apex,1325215813079TUNE3,B00740,1932.0,NOS,2026-04-19 15:00:00+05:30,2026-04-19 11:57:59.039999+05:30,6.171666666666667,BEAD APEXING,BEAD APEXING,"""201"",""202"","" 0301""",0.0,72.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904"", ""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001424,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,B00740,9726171.0,MM,2026-04-19 15:00:00+05:30,2026-04-19 11:59:59.040000+05:30,0.016666666666666666,CAP PLY SLITTER,CAP PLY SLITTER,"""701"",""702""",0.0,4.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904""]",0
L001425,CPJ120,CALANDARED ROLL,1325215813079TUNE3,B00740,189210.9882352941,MM,2026-04-19 15:00:00+05:30,2026-04-19 07:40:23.039999+05:30,0.07883791176470586,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904""]",0
L001426,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,B00740,48300.0,MM,2026-04-19 15:00:00+05:30,2026-04-19 11:53:59.040000+05:30,0.025967741935483866,FOUR ROLL CALENDAR,CALENDERING,"""901""",0.0,4.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904""]",0
L001427,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,B00740,229356.0,MM,2026-04-19 15:00:00+05:30,2026-04-19 11:40:23.039999+05:30,0.12742,EDGE GUM,SLITTER,"""601""",0.0,24.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904""]",0
L001428,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,B00740,181774.7913669065,MM,2026-04-19 15:00:00+05:30,2026-04-19 07:40:23.039999+05:30,0.0721328537170264,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904""]",0
L001429,IL007,Inner Liner,1325215813079TUNE3,B00740,483000.0,MM,2026-04-19 15:00:00+05:30,2026-04-19 05:54:59.039999+05:30,0.322,RHC,CALENDERING,"""1101""",6.0,72.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904""]",0
L001430,PBP143,Ply,1325215813079TUNE3,B00740,483.0,NOS,2026-04-19 15:00:00+05:30,2026-04-19 11:54:59.039999+05:30,0.5366666666666667,PLY CUTTER,PLY CUTTER,"""1103""",0.0,24.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904""]",0
L001431,SWRS103,SideWall,1325215813079TUNE3,B00740,1173690.0000000002,MM,2026-04-19 15:00:00+05:30,2026-04-19 09:54:59.039999+05:30,0.6520500000000002,EXTRUSION,EXTRUDER,"""1001""",2.0,72.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904"", ""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001432,TRD 1503 NEO MSIL,Tread,1325215813079TUNE3,B00740,1637370.0,MM,2026-04-19 15:00:00+05:30,2026-04-19 09:49:59.040000+05:30,0.9410172413793103,EXTRUSION,EXTRUDER,"""1002""",2.0,72.0,True,"[""B00740"", ""B00831"", ""B00920"", ""B01368"", ""B01546"", ""B01724"", ""B01904"", ""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001433,B1-PBLT001,Steel Belt,1325215813079TUNE3,B00741,483.0,NOS,2026-04-19 23:00:00+05:30,2026-04-19 19:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001434,B2-PBLT001,Steel Belt,1325215813079TUNE3,B00741,483.0,NOS,2026-04-19 23:00:00+05:30,2026-04-19 19:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001435,B350,FINAL COMPOUND,1325215813079TUNE3,B00741,840.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 11:29:23.039999+05:30,0.15,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001436,B355,FINAL COMPOUND,1325215813079TUNE3,B00741,420.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 09:42:13.439999+05:30,0.075,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907"", ""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001437,B460,FINAL COMPOUND,1325215813079TUNE3,B00741,660.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 11:29:23.039999+05:30,0.1125,FINAL MIXING,FINAL MIXING,F270,4.0,96.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906""]",0
L001438,B616M,FINAL COMPOUND,1325215813079TUNE3,B00741,430.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 15:42:59.040000+05:30,0.06666666666666667,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907"", ""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001439,B815,FINAL COMPOUND,1325215813079TUNE3,B00741,440.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 13:35:57.064137+05:30,0.06966666666666667,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907"", ""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001440,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,B00741,9726171.0,MM,2026-04-19 23:00:00+05:30,2026-04-19 19:59:59.040000+05:30,0.016666666666666666,CAP PLY SLITTER,CAP PLY SLITTER,"""701"",""702""",0.0,4.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001441,CPJ120,CALANDARED ROLL,1325215813079TUNE3,B00741,189210.9882352941,MM,2026-04-19 23:00:00+05:30,2026-04-19 15:40:23.039999+05:30,0.07883791176470586,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001442,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,B00741,48300.0,MM,2026-04-19 23:00:00+05:30,2026-04-19 19:53:59.040000+05:30,0.025967741935483866,FOUR ROLL CALENDAR,CALENDERING,"""901""",0.0,4.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001443,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,B00741,229356.0,MM,2026-04-19 23:00:00+05:30,2026-04-19 19:40:23.039999+05:30,0.12742,EDGE GUM,SLITTER,"""601""",0.0,24.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001444,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,B00741,181774.7913669065,MM,2026-04-19 23:00:00+05:30,2026-04-19 15:40:23.039999+05:30,0.0721328537170264,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001445,IL007,Inner Liner,1325215813079TUNE3,B00741,483000.0,MM,2026-04-19 23:00:00+05:30,2026-04-19 13:54:59.039999+05:30,0.322,RHC,CALENDERING,"""1101""",6.0,72.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001446,IL3,FINAL COMPOUND,1325215813079TUNE3,B00741,920.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 09:42:13.439999+05:30,0.128,FINAL MIXING,FINAL MIXING,F270,4.0,120.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001447,JT466,FINAL COMPOUND,1325215813079TUNE3,B00741,1440.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 13:42:11.369999+05:30,0.2,FINAL MIXING,FINAL MIXING,310,4.0,120.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001448,MB231,MASTER COMPOUND,1325215813079TUNE3,B00741,730.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 03:16:47.639999+05:30,0.09166666666666666,MASTER MIXING,MASTER MIXING,"430-2,430-1",4.0,96.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906""]",0
L001449,PBP143,Ply,1325215813079TUNE3,B00741,483.0,NOS,2026-04-19 23:00:00+05:30,2026-04-19 19:54:59.039999+05:30,0.5366666666666667,PLY CUTTER,PLY CUTTER,"""1103""",0.0,24.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905""]",0
L001450,R158,FINAL COMPOUND,1325215813079TUNE3,B00741,675.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 13:42:11.369999+05:30,0.096,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001451,T1333,FINAL COMPOUND,1325215813079TUNE3,B00741,2200.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 13:35:57.064137+05:30,0.36166666666666664,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001452,T15,FINAL COMPOUND,1325215813079TUNE3,B00741,660.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 13:35:57.064137+05:30,0.1085,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001453,T435M,FINAL COMPOUND,1325215813079TUNE3,B00741,460.0,KG,2026-04-19 23:00:00+05:30,2026-04-19 13:35:57.064137+05:30,0.06966666666666667,FINAL MIXING,FINAL MIXING,F270,4.0,120.0,True,"[""B00741"", ""B00832"", ""B00921"", ""B01369"", ""B01547"", ""B01725"", ""B01905"", ""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907"", ""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001454,B1-PBLT001,Steel Belt,1325215813079TUNE3,B00742,483.0,NOS,2026-04-20 07:00:00+05:30,2026-04-20 03:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906""]",0
L001455,B2-PBLT001,Steel Belt,1325215813079TUNE3,B00742,483.0,NOS,2026-04-20 07:00:00+05:30,2026-04-20 03:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906""]",0
L001456,BA13001,Bead Apex,1325215813079TUNE3,B00742,1932.0,NOS,2026-04-20 07:00:00+05:30,2026-04-20 03:57:59.039999+05:30,6.171666666666667,BEAD APEXING,BEAD APEXING,"""201"",""202"","" 0301""",0.0,72.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001457,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,B00742,9726171.0,MM,2026-04-20 07:00:00+05:30,2026-04-20 03:59:59.040000+05:30,0.016666666666666666,CAP PLY SLITTER,CAP PLY SLITTER,"""701"",""702""",0.0,4.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906""]",0
L001458,CPJ120,CALANDARED ROLL,1325215813079TUNE3,B00742,189210.9882352941,MM,2026-04-20 07:00:00+05:30,2026-04-19 23:40:23.039999+05:30,0.07883791176470586,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906""]",0
L001459,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,B00742,48300.0,MM,2026-04-20 07:00:00+05:30,2026-04-20 03:53:59.040000+05:30,0.025967741935483866,FOUR ROLL CALENDAR,CALENDERING,"""901""",0.0,4.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906""]",0
L001460,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,B00742,229356.0,MM,2026-04-20 07:00:00+05:30,2026-04-20 03:40:23.039999+05:30,0.12742,EDGE GUM,SLITTER,"""601""",0.0,24.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906""]",0
L001461,HS108,FINAL COMPOUND,1325215813079TUNE3,B00742,440.0,KG,2026-04-20 07:00:00+05:30,2026-04-19 23:21:32.039999+05:30,0.06666666666666667,FINAL MIXING,FINAL MIXING,F270,4.0,120.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907"", ""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001462,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,B00742,181774.7913669065,MM,2026-04-20 07:00:00+05:30,2026-04-19 23:40:23.039999+05:30,0.0721328537170264,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906""]",0
L001463,IL007,Inner Liner,1325215813079TUNE3,B00742,483000.0,MM,2026-04-20 07:00:00+05:30,2026-04-19 21:54:59.039999+05:30,0.322,RHC,CALENDERING,"""1101""",6.0,72.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906""]",0
L001464,PBP143,Ply,1325215813079TUNE3,B00742,483.0,NOS,2026-04-20 07:00:00+05:30,2026-04-20 03:54:59.039999+05:30,0.5366666666666667,PLY CUTTER,PLY CUTTER,"""1103""",0.0,24.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906""]",0
L001465,SWRS103,SideWall,1325215813079TUNE3,B00742,1173690.0000000002,MM,2026-04-20 07:00:00+05:30,2026-04-20 01:54:59.039999+05:30,0.6520500000000002,EXTRUSION,EXTRUDER,"""1001""",2.0,72.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001466,TRD 1503 NEO MSIL,Tread,1325215813079TUNE3,B00742,1637370.0,MM,2026-04-20 07:00:00+05:30,2026-04-20 01:49:59.040000+05:30,0.9410172413793103,EXTRUSION,EXTRUDER,"""1002""",2.0,72.0,True,"[""B00742"", ""B00833"", ""B00922"", ""B01370"", ""B01548"", ""B01726"", ""B01906"", ""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001467,B1-PBLT001,Steel Belt,1325215813079TUNE3,B00743,483.0,NOS,2026-04-20 15:00:00+05:30,2026-04-20 11:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001468,B2-PBLT001,Steel Belt,1325215813079TUNE3,B00743,483.0,NOS,2026-04-20 15:00:00+05:30,2026-04-20 11:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001469,B460,FINAL COMPOUND,1325215813079TUNE3,B00743,660.0,KG,2026-04-20 15:00:00+05:30,2026-04-20 03:29:23.039999+05:30,0.1125,FINAL MIXING,FINAL MIXING,F270,4.0,96.0,True,"[""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907"", ""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001470,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,B00743,9726171.0,MM,2026-04-20 15:00:00+05:30,2026-04-20 11:59:59.040000+05:30,0.016666666666666666,CAP PLY SLITTER,CAP PLY SLITTER,"""701"",""702""",0.0,4.0,True,"[""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001471,CPJ120,CALANDARED ROLL,1325215813079TUNE3,B00743,189210.9882352941,MM,2026-04-20 15:00:00+05:30,2026-04-20 07:40:23.039999+05:30,0.07883791176470586,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001472,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,B00743,48300.0,MM,2026-04-20 15:00:00+05:30,2026-04-20 11:53:59.040000+05:30,0.025967741935483866,FOUR ROLL CALENDAR,CALENDERING,"""901""",0.0,4.0,True,"[""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001473,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,B00743,229356.0,MM,2026-04-20 15:00:00+05:30,2026-04-20 11:40:23.039999+05:30,0.12742,EDGE GUM,SLITTER,"""601""",0.0,24.0,True,"[""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001474,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,B00743,181774.7913669065,MM,2026-04-20 15:00:00+05:30,2026-04-20 07:40:23.039999+05:30,0.0721328537170264,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001475,IL007,Inner Liner,1325215813079TUNE3,B00743,483000.0,MM,2026-04-20 15:00:00+05:30,2026-04-20 05:54:59.039999+05:30,0.322,RHC,CALENDERING,"""1101""",6.0,72.0,True,"[""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001476,MB231,MASTER COMPOUND,1325215813079TUNE3,B00743,730.0,KG,2026-04-20 15:00:00+05:30,2026-04-19 19:16:47.639999+05:30,0.09166666666666666,MASTER MIXING,MASTER MIXING,"430-2,430-1",4.0,96.0,True,"[""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907"", ""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001477,PBP143,Ply,1325215813079TUNE3,B00743,483.0,NOS,2026-04-20 15:00:00+05:30,2026-04-20 11:54:59.039999+05:30,0.5366666666666667,PLY CUTTER,PLY CUTTER,"""1103""",0.0,24.0,True,"[""B00743"", ""B00834"", ""B00923"", ""B01371"", ""B01549"", ""B01727"", ""B01907""]",0
L001478,B1-PBLT001,Steel Belt,1325215813079TUNE3,B00744,483.0,NOS,2026-04-20 23:00:00+05:30,2026-04-20 19:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001479,B2-PBLT001,Steel Belt,1325215813079TUNE3,B00744,483.0,NOS,2026-04-20 23:00:00+05:30,2026-04-20 19:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001480,B350,FINAL COMPOUND,1325215813079TUNE3,B00744,840.0,KG,2026-04-20 23:00:00+05:30,2026-04-20 11:29:23.039999+05:30,0.15,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908"", ""B00745"", ""B00836"", ""B00925"", ""B01373"", ""B01551"", ""B01729"", ""B01909"", ""B00746"", ""B00837"", ""B00926"", ""B01374"", ""B01552"", ""B01730"", ""B01910""]",0
L001481,BA13001,Bead Apex,1325215813079TUNE3,B00744,1932.0,NOS,2026-04-20 23:00:00+05:30,2026-04-20 19:57:59.039999+05:30,6.171666666666667,BEAD APEXING,BEAD APEXING,"""201"",""202"","" 0301""",0.0,72.0,True,"[""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908"", ""B00745"", ""B00836"", ""B00925"", ""B01373"", ""B01551"", ""B01729"", ""B01909""]",0
L001482,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,B00744,9726171.0,MM,2026-04-20 23:00:00+05:30,2026-04-20 19:59:59.040000+05:30,0.016666666666666666,CAP PLY SLITTER,CAP PLY SLITTER,"""701"",""702""",0.0,4.0,True,"[""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001483,CPJ120,CALANDARED ROLL,1325215813079TUNE3,B00744,189210.9882352941,MM,2026-04-20 23:00:00+05:30,2026-04-20 15:40:23.039999+05:30,0.07883791176470586,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001484,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,B00744,48300.0,MM,2026-04-20 23:00:00+05:30,2026-04-20 19:53:59.040000+05:30,0.025967741935483866,FOUR ROLL CALENDAR,CALENDERING,"""901""",0.0,4.0,True,"[""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
L001485,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,B00744,229356.0,MM,2026-04-20 23:00:00+05:30,2026-04-20 19:40:23.039999+05:30,0.12742,EDGE GUM,SLITTER,"""601""",0.0,24.0,True,"[""B00744"", ""B00835"", ""B00924"", ""B01372"", ""B01550"", ""B01728"", ""B01908""]",0
