lot_id,item,item_type,sku,operation,department,machine,scheduled_start,scheduled_finish,duration_h,qty,uom,status
L000530,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-01 23:08:03+05:30,2026-04-01 23:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L000534,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-01 23:56:47+05:30,2026-04-02 00:01:06+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
L000544,B355,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-02 01:21:31+05:30,2026-04-02 01:26:01+05:30,0.075,420.0,KG,PLACED
L000545,B460,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-02 02:51:59+05:30,2026-04-02 02:58:44+05:30,0.1125,660.0,KG,PLACED
L000532,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-02 03:05:08+05:30,2026-04-02 03:12:47+05:30,0.12742,229356.0,MM,PLACED
L000526,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-02 03:22:47+05:30,2026-04-02 03:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L000531,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-02 03:52:25+05:30,2026-04-02 03:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L000529,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""702""",2026-04-02 03:58:59+05:30,2026-04-02 03:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L000527,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-02 04:00:59+05:30,2026-04-02 04:33:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L000538,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-02 04:11:06+05:30,2026-04-02 04:43:18+05:30,0.5366666666666666,483.0,NOS,PLACED
L000547,B815,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-02 04:43:54+05:30,2026-04-02 04:48:04+05:30,0.06966666666666667,440.0,KG,PLACED
L000558,T435M,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-02 04:43:54+05:30,2026-04-02 04:48:04+05:30,0.06966666666666667,460.0,KG,PLACED
L000003,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-02 04:53:18+05:30,2026-04-02 05:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000067,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-02 04:53:18+05:30,2026-04-02 05:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000131,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-02 04:53:18+05:30,2026-04-02 05:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000195,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-02 04:53:18+05:30,2026-04-02 05:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000554,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-02 05:36:01+05:30,2026-04-02 05:54:59+05:30,0.316,474000.0,MM,PLACED
L000260,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-02 05:48:19+05:30,2026-04-02 06:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L000324,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-02 05:48:19+05:30,2026-04-02 06:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L000388,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-02 05:48:19+05:30,2026-04-02 06:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L000548,BA13001,Bead Apex,1325215813079TUNE3,BEAD APEXING,BEAD APEXING,"""202""",2026-04-02 06:17:35+05:30,2026-04-02 11:57:59+05:30,5.673333333333333,1776.0,NOS,PLACED
L000553,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-02 06:20:29+05:30,2026-04-02 06:24:44+05:30,0.070788763275,178387.6834532374,MM,PLACED
CURE_B00688,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-02 07:00:00+05:30,2026-04-02 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00779,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-02 07:00:00+05:30,2026-04-02 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00868,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-02 07:00:00+05:30,2026-04-02 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01314,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-02 07:00:00+05:30,2026-04-02 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01494,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-02 07:00:00+05:30,2026-04-02 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01672,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-02 07:00:00+05:30,2026-04-02 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01850,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-02 07:00:00+05:30,2026-04-02 15:00:00+05:30,8.0,69.0,NOS,PINNED
L000550,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-02 07:08:44+05:30,2026-04-02 07:13:23+05:30,0.07736888235277778,185685.3176470588,MM,PLACED
L000546,B616M,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-02 07:38:27+05:30,2026-04-02 07:42:27+05:30,0.06666666666666667,430.0,KG,PLACED
L000559,TRD 1503 NEO MSIL,Tread,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1002""",2026-04-02 08:58:04+05:30,2026-04-02 09:49:59+05:30,0.8650344827586111,1505160.0,MM,PLACED
L000557,SWRS103,SideWall,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1001""",2026-04-02 09:19:01+05:30,2026-04-02 09:54:59+05:30,0.5994,1078920.0000000002,MM,PLACED
L001589,IL3,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-02 09:20:20+05:30,2026-04-02 09:26:06+05:30,0.096,690.0,KG,PLACED
L001584,B350,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-02 10:56:24+05:30,2026-04-02 11:03:09+05:30,0.1125,630.0,KG,PLACED
L000552,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-02 11:05:52+05:30,2026-04-02 11:13:23+05:30,0.12504571428555555,225082.2857142857,MM,PLACED
L000542,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-02 11:23:23+05:30,2026-04-02 11:54:59+05:30,0.5266666666666666,474.0,NOS,PLACED
L000556,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-02 11:23:23+05:30,2026-04-02 11:54:59+05:30,0.5266666666666666,474.0,NOS,PLACED
L000551,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-02 11:52:27+05:30,2026-04-02 11:53:59+05:30,0.0254838709675,47400.0,MM,PLACED
L000549,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""701""",2026-04-02 11:58:59+05:30,2026-04-02 11:59:59+05:30,0.016666666666666666,9544938.0,MM,PLACED
L000543,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-02 12:00:59+05:30,2026-04-02 12:32:35+05:30,0.5266666666666666,474.0,NOS,PLACED
L000004,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-02 12:42:35+05:30,2026-04-02 13:37:36+05:30,0.9169333333333334,69.0,NOS,PLACED
L000068,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-02 12:42:35+05:30,2026-04-02 13:37:36+05:30,0.9169333333333334,69.0,NOS,PLACED
L000132,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-02 12:42:35+05:30,2026-04-02 13:37:36+05:30,0.9169333333333334,69.0,NOS,PLACED
L000196,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-02 12:42:35+05:30,2026-04-02 13:30:25+05:30,0.7973333333333333,60.0,NOS,PLACED
L000261,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-02 13:30:25+05:30,2026-04-02 14:25:26+05:30,0.9169333333333334,69.0,NOS,PLACED
L000567,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-02 13:36:06+05:30,2026-04-02 13:54:59+05:30,0.31466666666666665,472000.0,MM,PLACED
L000576,HS108,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-02 13:37:22+05:30,2026-04-02 13:41:22+05:30,0.06666666666666667,440.0,KG,PLACED
L000325,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-02 13:37:36+05:30,2026-04-02 14:32:36+05:30,0.9169333333333334,69.0,NOS,PLACED
L000389,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-02 13:37:36+05:30,2026-04-02 14:32:36+05:30,0.9169333333333334,69.0,NOS,PLACED
L001594,T1333,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-02 14:13:56+05:30,2026-04-02 14:29:08+05:30,0.25316666666666665,1540.0,KG,PLACED
L001595,T15,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-02 14:24:47+05:30,2026-04-02 14:29:08+05:30,0.07233333333333333,440.0,KG,PLACED
L001590,JT466,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-02 14:35:50+05:30,2026-04-02 14:43:50+05:30,0.13333333333333333,960.0,KG,PLACED
L001592,R158,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-02 14:40:00+05:30,2026-04-02 14:43:50+05:30,0.064,450.0,KG,PLACED
CURE_B00689,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-02 15:00:00+05:30,2026-04-02 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00780,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-02 15:00:00+05:30,2026-04-02 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00869,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-02 15:00:00+05:30,2026-04-02 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01315,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-02 15:00:00+05:30,2026-04-02 22:12:00+05:30,7.2,60.0,NOS,PINNED
CURE_B01495,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-02 15:00:00+05:30,2026-04-02 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01673,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-02 15:00:00+05:30,2026-04-02 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01851,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-02 15:00:00+05:30,2026-04-02 23:00:00+05:30,8.0,69.0,NOS,PINNED
L000563,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-02 15:12:45+05:30,2026-04-02 15:17:23+05:30,0.0770424313725,184901.83529411763,MM,PLACED
L000566,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-02 16:01:23+05:30,2026-04-02 16:05:36+05:30,0.07049007651,177634.9928057554,MM,PLACED
L000629,MB802,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,440M,2026-04-02 16:11:38+05:30,2026-04-02 16:17:28+05:30,0.09733333333333333,700.0,KG,PLACED
L001585,BA13001,Bead Apex,1325215813079TUNE3,BEAD APEXING,BEAD APEXING,"""202""",2026-04-02 17:51:22+05:30,2026-04-02 21:18:45+05:30,3.4563888888888887,1082.0,NOS,PLACED
L000635,MT1300,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-02 18:37:25+05:30,2026-04-02 19:32:40+05:30,0.9208333333333333,6205.0,KG,PLACED
L001596,TRD 1503 NEO MSIL,Tread,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1002""",2026-04-02 18:39:08+05:30,2026-04-02 19:10:45+05:30,0.5270086206894444,916995.0,MM,PLACED
L000571,B460,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-02 18:51:18+05:30,2026-04-02 18:58:03+05:30,0.1125,660.0,KG,PLACED
L001593,SWRS103,SideWall,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1001""",2026-04-02 18:53:50+05:30,2026-04-02 19:15:45+05:30,0.365175,657315.0000000001,MM,PLACED
L000565,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-02 19:10:49+05:30,2026-04-02 19:17:23+05:30,0.10921714285694445,196590.85714285713,MM,PLACED
L000560,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-02 19:27:23+05:30,2026-04-02 19:54:59+05:30,0.46,414.0,NOS,PLACED
L000638,MT507,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-02 19:38:17+05:30,2026-04-02 20:03:39+05:30,0.4226666666666667,1440.0,KG,PLACED
L000564,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-02 19:52:38+05:30,2026-04-02 19:53:59+05:30,0.02225806451611111,41400.0,MM,PLACED
L000562,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""702""",2026-04-02 19:58:59+05:30,2026-04-02 19:59:59+05:30,0.016666666666666666,8336718.0,MM,PLACED
L000561,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-02 20:00:59+05:30,2026-04-02 20:28:35+05:30,0.46,414.0,NOS,PLACED
L000568,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-02 20:15:36+05:30,2026-04-02 20:43:12+05:30,0.46,414.0,NOS,PLACED
L000630,MB813,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,440M,2026-04-02 20:21:28+05:30,2026-04-02 20:26:39+05:30,0.08633333333333333,710.0,KG,PLACED
L000632,MR156,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-02 20:34:44+05:30,2026-04-02 20:44:44+05:30,0.16666666666666666,1480.0,KG,PLACED
L000005,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-02 20:53:12+05:30,2026-04-02 21:48:13+05:30,0.9169333333333334,69.0,NOS,PLACED
L000069,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-02 20:53:12+05:30,2026-04-02 21:48:13+05:30,0.9169333333333334,69.0,NOS,PLACED
L000133,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-02 20:53:12+05:30,2026-04-02 21:48:13+05:30,0.9169333333333334,69.0,NOS,PLACED
L000262,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-02 20:53:12+05:30,2026-04-02 21:48:13+05:30,0.9169333333333334,69.0,NOS,PLACED
L001588,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-02 21:00:53+05:30,2026-04-02 21:01:53+05:30,0.016666666666666666,27541.714285714283,MM,PLACED
L001583,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-02 21:02:01+05:30,2026-04-02 21:05:53+05:30,0.06444444444444444,58.0,NOS,PLACED
L001582,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-02 21:11:53+05:30,2026-04-02 21:15:45+05:30,0.06444444444444444,58.0,NOS,PLACED
L001591,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-02 21:11:53+05:30,2026-04-02 21:15:45+05:30,0.06444444444444444,58.0,NOS,PLACED
L001587,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-02 21:13:45+05:30,2026-04-02 21:14:45+05:30,0.016666666666666666,5800.000000000001,MM,PLACED
L001586,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""701""",2026-04-02 21:19:45+05:30,2026-04-02 21:20:45+05:30,0.016666666666666666,1167946.0,MM,PLACED
L000578,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-02 21:35:39+05:30,2026-04-02 21:54:59+05:30,0.322,483000.0,MM,PLACED
L000853,MS65,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-02 21:41:04+05:30,2026-04-02 21:46:14+05:30,0.08633333333333333,690.0,KG,PLACED
L000197,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-02 21:48:13+05:30,2026-04-02 22:34:28+05:30,0.7707555555555555,58.0,NOS,PLACED
L000326,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-02 21:48:13+05:30,2026-04-02 22:43:14+05:30,0.9169333333333334,69.0,NOS,PLACED
L000390,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-02 21:48:13+05:30,2026-04-02 22:43:14+05:30,0.9169333333333334,69.0,NOS,PLACED
L000577,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-02 22:19:43+05:30,2026-04-02 22:24:03+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
CURE_B00690,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-02 23:00:00+05:30,2026-04-03 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00781,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-02 23:00:00+05:30,2026-04-03 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00870,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-02 23:00:00+05:30,2026-04-03 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01496,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-02 23:00:00+05:30,2026-04-03 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01674,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-02 23:00:00+05:30,2026-04-03 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01852,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-02 23:00:00+05:30,2026-04-03 07:00:00+05:30,8.0,69.0,NOS,PINNED
L000573,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-02 23:08:03+05:30,2026-04-02 23:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L000648,XMT1315,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-02 23:36:40+05:30,2026-04-03 00:17:49+05:30,0.6856666666666666,6205.0,KG,PLACED
L000649,XMT507,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1M,2026-04-03 00:07:39+05:30,2026-04-03 00:33:00+05:30,0.4226666666666667,1440.0,KG,PLACED
CURE_B01318,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-03 00:12:00+05:30,2026-04-03 07:00:00+05:30,6.8,58.0,NOS,PINNED
L000637,MT4705,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-03 00:20:29+05:30,2026-04-03 00:49:51+05:30,0.4894999999997222,4180.0,KG,PLACED
L000636,MT273M,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-03 00:26:20+05:30,2026-04-03 00:35:20+05:30,0.15,540.0,KG,PLACED
L000644,XMB813,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,440M,2026-04-03 00:30:39+05:30,2026-04-03 00:35:20+05:30,0.078,750.0,KG,PLACED
L000633,MR157,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-03 00:48:44+05:30,2026-04-03 00:56:06+05:30,0.12266666666666666,1540.0,KG,PLACED
L000634,MS105,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-03 00:51:00+05:30,2026-04-03 00:56:21+05:30,0.089,670.0,KG,PLACED
L000627,MB357,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-03 01:01:49+05:30,2026-04-03 01:08:19+05:30,0.10833333333333334,680.0,KG,PLACED
L000752,MS66,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-03 01:50:14+05:30,2026-04-03 01:54:14+05:30,0.06666666666666667,710.0,KG,PLACED
L000626,MB352,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-03 02:01:54+05:30,2026-04-03 02:22:54+05:30,0.35,2040.0,KG,PLACED
L000721,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-03 02:18:15+05:30,2026-04-03 02:23:45+05:30,0.09166666666666666,730.0,KG,PLACED
L000751,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-03 02:18:15+05:30,2026-04-03 02:23:45+05:30,0.09166666666666666,730.0,KG,PLACED
L000659,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-03 02:23:45+05:30,2026-04-03 02:29:15+05:30,0.09166666666666666,730.0,KG,PLACED
L000694,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-03 02:23:45+05:30,2026-04-03 02:29:15+05:30,0.09166666666666666,730.0,KG,PLACED
L000575,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-03 03:05:08+05:30,2026-04-03 03:12:47+05:30,0.12742,229356.0,MM,PLACED
L000569,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-03 03:22:47+05:30,2026-04-03 03:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L000580,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-03 03:22:47+05:30,2026-04-03 03:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L000574,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-03 03:52:25+05:30,2026-04-03 03:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L000572,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""702""",2026-04-03 03:58:59+05:30,2026-04-03 03:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L000570,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-03 04:00:59+05:30,2026-04-03 04:33:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L000611,T1333,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-03 04:21:49+05:30,2026-04-03 04:43:31+05:30,0.3616666666666667,2200.0,KG,PLACED
L000599,B815,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-03 04:39:20+05:30,2026-04-03 04:43:31+05:30,0.06966666666666667,440.0,KG,PLACED
L000006,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-03 04:43:11+05:30,2026-04-03 05:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000070,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-03 04:43:11+05:30,2026-04-03 05:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000134,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-03 04:43:11+05:30,2026-04-03 05:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000198,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-03 04:43:11+05:30,2026-04-03 05:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000612,T15,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-03 04:45:31+05:30,2026-04-03 04:52:01+05:30,0.1085,660.0,KG,PLACED
